item_id,name,category,features_json,description,average_rating,num_reviews,launch_date
310,Breathing Technique Workshop,Lifestyle Practices,"{""duration_weeks"": 4, ""sessions_per_week"": 7, ""requires_trainer"": false, ""online_available"": true, ""self_paced"": false, ""evidence_based"": true, ""price"": ""$99""}","Breathing Technique Workshop is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",4.35,246,2024-01-20
311,Sleep Psychology Course,Lifestyle Practices,"{""duration_weeks"": 6, ""sessions_per_week"": 5, ""requires_trainer"": false, ""online_available"": false, ""self_paced"": true, ""evidence_based"": true, ""price"": ""$199""}","Sleep Psychology Course is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",3.95,173,2023-12-24
312,CBT-I Program,Lifestyle Practices,"{""duration_weeks"": 6, ""sessions_per_week"": 5, ""requires_trainer"": false, ""online_available"": true, ""self_paced"": true, ""evidence_based"": true, ""price"": ""$29""}","CBT-I Program is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",2.8,256,2024-11-28
313,Meditation Course,Lifestyle Practices,"{""duration_weeks"": 2, ""sessions_per_week"": 3, ""requires_trainer"": true, ""online_available"": false, ""self_paced"": false, ""evidence_based"": true, ""price"": ""$49""}","Meditation Course is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",4.12,181,2023-09-06
314,Sleep Hypnotherapy,Lifestyle Practices,"{""duration_weeks"": 2, ""sessions_per_week"": 3, ""requires_trainer"": false, ""online_available"": false, ""self_paced"": false, ""evidence_based"": true, ""price"": ""Free""}","Sleep Hypnotherapy is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",4.7,211,2024-07-20
315,Yoga for Sleep,Lifestyle Practices,"{""duration_weeks"": 4, ""sessions_per_week"": 3, ""requires_trainer"": true, ""online_available"": true, ""self_paced"": false, ""evidence_based"": false, ""price"": ""$49""}","Yoga for Sleep is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",4.86,55,2025-10-29
316,Sleep Coaching Session,Lifestyle Practices,"{""duration_weeks"": 4, ""sessions_per_week"": 7, ""requires_trainer"": false, ""online_available"": false, ""self_paced"": true, ""evidence_based"": false, ""price"": ""$29""}","Sleep Coaching Session is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",4.91,307,2025-05-27
317,Mindfulness Training,Lifestyle Practices,"{""duration_weeks"": 6, ""sessions_per_week"": 7, ""requires_trainer"": true, ""online_available"": true, ""self_paced"": true, ""evidence_based"": true, ""price"": ""$99""}","Mindfulness Training is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",2.93,484,2025-08-14
318,Breathing Technique Workshop,Lifestyle Practices,"{""duration_weeks"": 6, ""sessions_per_week"": 7, ""requires_trainer"": false, ""online_available"": true, ""self_paced"": true, ""evidence_based"": false, ""price"": ""Variable""}","Breathing Technique Workshop is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",3.45,64,2025-06-03
319,Sleep Psychology Course,Lifestyle Practices,"{""duration_weeks"": 6, ""sessions_per_week"": 3, ""requires_trainer"": false, ""online_available"": true, ""self_paced"": true, ""evidence_based"": false, ""price"": ""Free""}","Sleep Psychology Course is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",4.22,443,2024-10-07
320,CBT-I Program,Lifestyle Practices,"{""duration_weeks"": 4, ""sessions_per_week"": 1, ""requires_trainer"": false, ""online_available"": false, ""self_paced"": false, ""evidence_based"": true, ""price"": ""$99""}","CBT-I Program is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",4.37,57,2024-10-12
321,Meditation Course,Lifestyle Practices,"{""duration_weeks"": 2, ""sessions_per_week"": 7, ""requires_trainer"": false, ""online_available"": false, ""self_paced"": true, ""evidence_based"": false, ""price"": ""$49""}","Meditation Course is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",2.52,446,2024-01-03
322,Sleep Hypnotherapy,Lifestyle Practices,"{""duration_weeks"": 4, ""sessions_per_week"": 2, ""requires_trainer"": true, ""online_available"": true, ""self_paced"": true, ""evidence_based"": true, ""price"": ""$29""}","Sleep Hypnotherapy is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",2.64,186,2024-07-21
323,Yoga for Sleep,Lifestyle Practices,"{""duration_weeks"": 12, ""sessions_per_week"": 5, ""requires_trainer"": false, ""online_available"": true, ""self_paced"": true, ""evidence_based"": true, ""price"": ""Free""}","Yoga for Sleep is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",4.31,378,2025-06-12
324,Sleep Coaching Session,Lifestyle Practices,"{""duration_weeks"": 4, ""sessions_per_week"": 7, ""requires_trainer"": false, ""online_available"": false, ""self_paced"": false, ""evidence_based"": false, ""price"": ""Variable""}","Sleep Coaching Session is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",4.21,332,2025-08-12
325,Mindfulness Training,Lifestyle Practices,"{""duration_weeks"": 8, ""sessions_per_week"": 3, ""requires_trainer"": true, ""online_available"": true, ""self_paced"": true, ""evidence_based"": true, ""price"": ""$49""}","Mindfulness Training is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",4.52,174,2024-07-08
326,Breathing Technique Workshop,Lifestyle Practices,"{""duration_weeks"": 12, ""sessions_per_week"": 1, ""requires_trainer"": false, ""online_available"": false, ""self_paced"": false, ""evidence_based"": false, ""price"": ""Variable""}","Breathing Technique Workshop is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",3.82,194,2023-09-29
327,Sleep Psychology Course,Lifestyle Practices,"{""duration_weeks"": 4, ""sessions_per_week"": 2, ""requires_trainer"": true, ""online_available"": false, ""self_paced"": false, ""evidence_based"": false, ""price"": ""$99""}","Sleep Psychology Course is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",3.26,76,2023-06-02
328,CBT-I Program,Lifestyle Practices,"{""duration_weeks"": 12, ""sessions_per_week"": 3, ""requires_trainer"": true, ""online_available"": true, ""self_paced"": true, ""evidence_based"": true, ""price"": ""Free""}","CBT-I Program is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",3.69,494,2025-06-06
329,Meditation Course,Lifestyle Practices,"{""duration_weeks"": 6, ""sessions_per_week"": 2, ""requires_trainer"": false, ""online_available"": true, ""self_paced"": false, ""evidence_based"": true, ""price"": ""$49""}","Meditation Course is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",4.73,257,2025-09-28
330,Sleep Hypnotherapy,Lifestyle Practices,"{""duration_weeks"": 8, ""sessions_per_week"": 3, ""requires_trainer"": false, ""online_available"": true, ""self_paced"": false, ""evidence_based"": true, ""price"": ""$29""}","Sleep Hypnotherapy is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",2.89,259,2024-02-05
331,Yoga for Sleep,Lifestyle Practices,"{""duration_weeks"": 8, ""sessions_per_week"": 7, ""requires_trainer"": true, ""online_available"": true, ""self_paced"": false, ""evidence_based"": true, ""price"": ""$199""}","Yoga for Sleep is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",4.58,231,2025-07-27
332,Sleep Coaching Session,Lifestyle Practices,"{""duration_weeks"": 4, ""sessions_per_week"": 3, ""requires_trainer"": true, ""online_available"": false, ""self_paced"": true, ""evidence_based"": true, ""price"": ""$29""}","Sleep Coaching Session is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",3.25,147,2025-06-13
333,Mindfulness Training,Lifestyle Practices,"{""duration_weeks"": 8, ""sessions_per_week"": 3, ""requires_trainer"": true, ""online_available"": false, ""self_paced"": false, ""evidence_based"": true, ""price"": ""Variable""}","Mindfulness Training is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",2.89,266,2023-10-11
334,Breathing Technique Workshop,Lifestyle Practices,"{""duration_weeks"": 4, ""sessions_per_week"": 3, ""requires_trainer"": true, ""online_available"": false, ""self_paced"": false, ""evidence_based"": true, ""price"": ""$99""}","Breathing Technique Workshop is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",3.59,194,2024-09-27
335,Sleep Psychology Course,Lifestyle Practices,"{""duration_weeks"": 8, ""sessions_per_week"": 3, ""requires_trainer"": true, ""online_available"": true, ""self_paced"": true, ""evidence_based"": false, ""price"": ""$49""}","Sleep Psychology Course is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",3.13,427,2024-10-28
336,CBT-I Program,Lifestyle Practices,"{""duration_weeks"": 6, ""sessions_per_week"": 7, ""requires_trainer"": true, ""online_available"": true, ""self_paced"": true, ""evidence_based"": false, ""price"": ""$49""}","CBT-I Program is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",4.38,127,2025-07-17
337,Meditation Course,Lifestyle Practices,"{""duration_weeks"": 12, ""sessions_per_week"": 1, ""requires_trainer"": true, ""online_available"": false, ""self_paced"": true, ""evidence_based"": true, ""price"": ""$199""}","Meditation Course is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",3.63,130,2025-04-02
338,Sleep Hypnotherapy,Lifestyle Practices,"{""duration_weeks"": 4, ""sessions_per_week"": 5, ""requires_trainer"": false, ""online_available"": true, ""self_paced"": false, ""evidence_based"": true, ""price"": ""$29""}","Sleep Hypnotherapy is a scientifically-backed sleep improvement program combining behavioral techniques, mindfulness, and lifestyle modifications for lasting results.",3.38,281,2025-07-13
